ServiceNo	Direction	BusStopCode	Distance
33	2	19071	3.2
33	2	19081	3.5
33	2	18111	3.8
33	2	18129	4.2
33	2	18109	4.6
33	2	18049	5.4
33	2	11511	6.8
33	2	11521	7.2
33	2	11531	7.6
33	2	10299	8.1
33	2	10209	8.9
33	2	10199	9.2
33	2	10189	9.5
33	2	10179	9.8
33	2	10169	10.3
33	2	10149	10.9
33	2	6049	11.3
33	2	6029	11.8
33	2	5013	12.6
33	2	5023	13
33	2	4222	13.3
33	2	4142	13.8
33	2	1012	14.3
33	2	1113	14.9
33	2	1121	15.3
33	2	1211	15.6
33	2	1311	15.9
33	2	80011	16.5
33	2	80031	17
33	2	80051	17.3
33	2	80119	17.9
33	2	80149	18.5
33	2	81171	19.1
33	2	81181	19.6
33	2	81191	20
33	2	82121	20.6
33	2	82131	21
33	2	82141	21.3
33	2	82151	21.6
33	2	82171	21.9
33	2	82181	22.2
33	2	83151	22.5
33	2	83131	22.7
33	2	83141	22.9
33	2	83031	23.4
33	2	83062	23.8
33	2	83081	24.3
33	2	84011	24.9
33	2	84021	25.2
33	2	84009	26
333	1	28009	0
333	1	28301	0.3
333	1	28431	0.6
333	1	28249	0.9
333	1	28239	1.4
333	1	28659	2.4
333	1	28649	3.1
333	1	28639	3.4
333	1	28321	3.8
333	1	28331	4.2
333	1	28451	4.7
333	1	28461	5.1
333	1	28471	5.4
333	1	28481	5.7
333	1	28459	6
333	1	28339	6.4
333	1	28329	6.8
333	1	28631	7.2
333	1	28641	7.5
333	1	28651	8.1
333	1	28231	9.2
333	1	28241	9.6
333	1	28439	10
333	1	28009	10.5
334	1	28009	0
334	1	28441	0.5
334	1	28071	0.8
334	1	28081	1.1
334	1	28281	1.5
334	1	28451	1.8
334	1	28461	2.2
334	1	28491	2.7
334	1	28501	3.1
334	1	28511	3.5
334	1	28521	3.8
334	1	28401	4.1
334	1	28541	4.5
334	1	28551	4.8
334	1	28561	5.1
334	1	28571	5.4
334	1	28509	5.8
334	1	28499	6.3
334	1	28469	6.7
334	1	28459	7.1
334	1	28289	7.5
334	1	28089	7.8
334	1	28079	8.1
334	1	28449	8.5
334	1	28009	9
335	1	28009	0
335	1	28301	0.3
335	1	28431	0.6
335	1	28251	0.9
335	1	28261	1.2
335	1	28271	1.6
335	1	28341	2.1
335	1	28351	2.3
335	1	28361	2.7
335	1	28371	3.1
335	1	28381	3.5
335	1	28421	3.8
335	1	28411	4.1
335	1	28409	4.5
335	1	28529	4.8
335	1	28519	5.3
335	1	28581	5.5
335	1	28591	5.8
335	1	28601	6.1
335	1	28611	6.5
335	1	28389	6.9
335	1	28379	7.3
335	1	28369	7.7
335	1	28359	8.1
335	1	28349	8.4
335	1	28279	8.8
335	1	28269	9.1
335	1	28259	9.5
335	1	28439	9.7
335	1	28009	10.2
33A	1	16009	0
33A	1	16131	0.2
33A	1	16141	0.5
33A	1	16151	0.8
33A	1	19051	2.1
33A	1	19061	2.6
33A	1	19071	3.2
33A	1	19081	3.5
33A	1	18111	3.8
33A	1	18129	4.2
33A	1	18109	4.6
33A	1	18049	5.4
33A	1	11511	6.8
33A	1	11521	7.2
33A	1	11531	7.6
33A	1	10299	8.1
33A	1	10209	8.9
33A	1	10199	9.2
33A	1	10189	9.5
33A	1	10179	9.8
33A	1	10169	10.3
33A	1	10149	10.9
33B	1	84009	0
33B	1	84029	0.7
33B	1	84019	1
33B	1	83099	1.5
33B	1	83079	1.9
33B	1	83059	2.3
33B	1	83049	2.5
33B	1	83149	2.8
33B	1	83159	3.1
33B	1	83169	3.4
33B	1	82179	3.7
33B	1	82159	4.2
34	1	65009	0
34	1	65221	0.6
34	1	65089	1
34	1	65079	1.3
34	1	65199	1.7
34	1	75359	5.7
34	1	75369	6.1
34	1	75319	6.5
34	1	75299	7
34	1	75379	7.3
34	1	75171	7.6
34	1	75141	7.9
34	1	75131	8.3
34	1	75121	8.6
34	1	76059	9.1
34	1	76069	9.6
34	1	76071	10.1
34	1	76081	10.6
34	1	76091	11
34	1	76101	11.4
34	1	76031	11.6
34	1	76231	12
34	1	76241	12.3
34	1	95151	16.6
34	1	95011	17.1
34	1	95109	18.5
34	1	95029	19.3
34	1	95129	20.1
34	1	95019	21.2
34	1	95209	22.7
34	1	95159	24.1
34	1	76249	28.5
34	1	76239	28.8
34	1	76039	29.1
34	1	76109	29.4
34	1	76099	29.9
34	1	76089	30.4
34	1	76079	30.9
34	1	76061	31.5
34	1	76051	32
34	1	75129	32.5
34	1	75139	32.9
34	1	75149	33.1
34	1	75179	33.4
34	1	75371	33.7
34	1	75291	34
34	1	75311	34.6
34	1	75361	35
34	1	75351	35.3
34	1	65191	39.3
34	1	65071	39.8
34	1	65081	40.1
34	1	65229	40.4
34	1	65009	40.9
34A	1	65009	0
34A	1	65221	0.6
34A	1	65089	1
34A	1	65079	1.3
34A	1	65199	1.7
34A	1	75359	5.7
34A	1	75369	6.1
34A	1	75319	6.5
34A	1	75299	7
34A	1	75379	7.3
34A	1	75171	7.6
34A	1	75141	7.9
34A	1	75131	8.3
34A	1	75121	8.6
34A	1	76059	9.1
35	1	84009	0
35	1	84031	0.7
35	1	84041	1.2
35	1	84051	1.8
35	1	84061	2.1
35	1	85091	2.6
35	1	96229	4.1
35	1	96239	4.5
35	1	96249	5
35	1	96219	8.8
35	1	96421	9.9
35	1	96431	12.2
35	1	95161	20.4
35	1	95171	21
35	1	95181	21.3
35	1	95191	21.7
35	1	95189	22.1
35	1	95179	22.4
35	1	95169	23
35	1	96439	31.2
35	1	96429	33.7
35	1	96219	34.7
35	1	96241	38.4
35	1	96271	38.8
35	1	96231	39.1
35	1	96221	39.4
35	1	85099	40.8
35	1	84069	41.3
35	1	84059	41.6
35	1	84049	42.1
35	1	84039	42.8
35	1	84009	43.5
354	1	77009	0
354	1	78109	0.8
354	1	78099	1.4
354	1	78251	1.7
354	1	78261	1.9
354	1	78271	2.2
354	1	78279	2.4
354	1	78269	2.8
354	1	78259	3
354	1	78091	3.5
354	1	78101	3.9
354	1	77009	4.5
358	1	77009	0
358	1	77191	0.7
358	1	77201	1.1
358	1	77211	1.4
358	1	77221	1.9
358	1	77239	2.2
358	1	77249	2.5
358	1	77181	2.8
358	1	77071	3.1
358	1	77209	3.4
358	1	77199	3.8
358	1	77009	4.5
358	1	78109	5.3
358	1	78081	5.7
358	1	78071	6.1
358	1	78069	6.3
358	1	78169	6.6
358	1	78159	7
358	1	78231	7.2
358	1	78241	7.6
358	1	78089	7.9
358	1	78101	8.3
358	1	77009	8.9
359	1	77009	0
359	1	77191	0.7
359	1	77201	1.1
359	1	77211	1.4
359	1	77251	1.9
359	1	77261	2.3
359	1	77271	2.6
359	1	77289	2.9
359	1	77169	3.2
359	1	77291	3.4
359	1	77279	3.9
359	1	77269	4.2
359	1	77259	4.6
359	1	77219	5
359	1	77209	5.4
359	1	77199	5.8
359	1	77009	6.5
359	1	77179	7.2
359	1	77349	7.6
359	1	77359	7.9
359	1	77369	8.2
359	1	77059	8.6
359	1	78171	8.9
359	1	78181	9.4
359	1	78191	9.8
359	1	78051	10
359	1	78061	10.4
359	1	77051	10.8
359	1	77361	11.3
359	1	77351	11.5
359	1	77341	11.8
359	1	77171	12.2
359	1	77009	12.7
35M	1	84009	0
35M	1	84031	0.7
35M	1	84041	1.2
35M	1	84051	1.8
35M	1	84061	2.1
35M	1	85091	2.6
35M	1	96229	4.1
35M	1	96239	4.5
35M	1	96249	5
35M	1	96219	8.8
35M	1	96241	12.5
35M	1	96271	12.9
35M	1	96231	13.2
35M	1	96221	13.5
35M	1	85099	14.9
35M	1	84069	15.4
35M	1	84059	15.7
35M	1	84049	16.2
35M	1	84039	16.9
35M	1	84009	17.6
36	1	95129	0
36	1	95019	1.1
36	1	95209	2.6
36	1	94099	7.9
36	1	93049	10.6
36	1	93039	11
36	1	93201	11.3
36	1	93029	11.7
36	1	93019	12.1
36	1	92089	12.5
36	1	92079	12.8
36	1	92069	13.3
36	1	92059	13.7
36	1	92049	14
36	1	92241	14.8
36	1	92099	15.1
36	1	82059	15.4
36	1	2149	20.6
36	1	2159	20.9
36	1	2089	21.2
36	1	2171	21.4
36	1	2051	21.8
36	1	2061	22.1
36	1	4111	22.8
36	1	4121	23.2
36	1	8041	23.5
36	1	8031	23.8
36	1	8111	24.3
36	1	8121	24.6
36	1	9059	24.9
36	1	9022	25.4
36	1	9111	25.9
36	1	9191	26.4
36	1	9159	26.5
36	1	9169	26.8
36	1	9179	27.1
36	1	9047	27.4
36	1	9037	27.9
36	1	8138	28.6
36	1	8057	29
36	1	8069	29.5
36	1	4179	29.8
36	1	2049	30.2
36	1	2151	30.8
36	1	2161	31.5
36	1	82051	37.2
36	1	92249	37.9
36	1	92041	38.5
36	1	92051	38.9
36	1	92061	39.3
36	1	92071	39.8
36	1	92081	40.1
36	1	93011	40.5
36	1	93021	40.9
36	1	93199	41.2
36	1	93149	41.5
36	1	95151	49.2
36	1	95011	49.7
36	1	95109	51.1
36	1	95029	51.9
36	1	95129	52.7
36A	1	95129	0
36A	1	95019	1.1
36A	1	94099	7.1
36A	1	93049	9.8
36A	1	93039	10.2
36A	1	93201	10.5
36A	1	93029	10.9
36A	1	93019	11.3
36A	1	92089	11.7
36A	1	92079	12
36A	1	92069	12.5
36A	1	92059	12.9
36A	1	92049	13.2
36A	1	92241	14
36A	1	92099	14.3
36A	1	82059	14.6
36A	1	2149	19.8
36A	1	2159	20.1
36A	1	2089	20.4
36A	1	2171	20.6
36A	1	2051	21
36A	1	2061	21.3
36A	1	4111	22
36A	1	4121	22.4
36A	1	8041	22.7
36A	1	8031	23
36A	1	8111	23.5
36A	1	8121	23.8
36A	1	9059	24.1
36A	1	9022	24.6
36A	1	9111	25.1
36A	1	9191	25.6
36B	1	93049	9.8
36B	1	93039	10.2
36B	1	93201	10.5
36B	1	93029	10.9
36B	1	93019	11.3
36B	1	92089	11.7
36B	1	92079	12
36B	1	92069	12.5
36B	1	92059	12.9
36B	1	92049	13.2
36B	1	92241	14
36B	1	92099	14.3
36B	1	82059	14.6
36B	1	2149	19.8
36B	1	2159	20.1
36B	1	2089	20.4
36B	1	2171	20.6
36B	1	2051	21
36B	1	2061	21.3
36B	1	4111	22
36B	1	4121	22.4
36B	1	8041	22.7
36B	1	8031	23
36B	1	8111	23.5
36B	1	8121	23.8
36B	1	9059	24.1
36B	1	9022	24.6
36B	1	9111	25.1
36B	1	9191	25.6
36B	1	9159	25.7
36B	1	9169	26
36B	1	9179	26.3
36B	1	9047	26.6
36B	1	9037	27.1
36B	1	8138	27.8
36B	1	8057	28.2
36B	1	8069	28.7
36B	1	4179	29
36B	1	2049	29.4
36B	1	2151	30
36B	1	2161	30.7
36B	1	82051	36.4
36B	1	92249	37.1
36B	1	92041	37.7
36B	1	92051	38.1
36B	1	92061	38.5
36B	1	92071	39
36B	1	92081	39.3
36B	1	93011	39.7
36B	1	93021	40.1
36B	1	93199	40.4
37	1	75009	0
37	1	76191	0.5
37	1	76201	0.8
37	1	76211	1.1
37	1	76221	1.4
37	1	76231	1.8
37	1	76241	2.1
37	1	97011	3.4
37	1	97141	3.7
37	1	97151	4.1
37	1	97161	4.5
37	1	97171	4.9
37	1	97181	5.3
37	1	97189	5.7
37	1	97179	5.9
37	1	97169	6.3
37	1	97159	6.9
37	1	97149	7.1
37	1	97019	7.5
37	1	76249	8.7
37	1	76239	9
37	1	76229	9.4
37	1	76219	9.7
37	1	76209	10.1
37	1	76199	10.4
37	1	75009	10.7
371	1	67009	0
371	1	67189	0.4
371	1	67249	0.8
371	1	67259	1.1
371	1	67231	1.6
371	1	67221	2
371	1	67661	2.5
371	1	67671	3
371	1	67239	3.5
371	1	67251	4
371	1	67241	4.3
371	1	67009	4.7
372	1	67009	0
372	1	67409	0.2
372	1	67399	0.7
372	1	67389	1
372	1	67371	1.4
372	1	67361	1.8
372	1	67351	2.1
372	1	67341	2.6
372	1	67171	3.1
372	1	65031	3.6
372	1	65041	3.9
372	1	67109	4.2
372	1	67181	4.5
372	1	67191	4.7
372	1	67349	5
372	1	67359	5.6
372	1	67369	5.8
372	1	67379	6.2
372	1	67381	6.5
372	1	67391	6.8
372	1	67441	7.2
372	1	67009	7.9
374	1	67759	0
374	1	67409	0.4
374	1	67419	0.8
374	1	67649	1.3
374	1	67699	1.8
374	1	67769	2.3
374	1	67549	2.6
374	1	67559	3.2
374	1	67701	3.9
374	1	67741	4.2
374	1	67561	4.6
374	1	67551	5
374	1	67541	5.7
374	1	67761	5.9
374	1	67691	6.3
374	1	67641	6.9
374	1	67411	7.4
374	1	67441	7.7
374	1	67759	8.5
38	1	75009	0
38	1	76191	0.5
38	1	76201	0.8
38	1	76211	1.1
38	1	76221	1.4
38	1	76039	1.7
38	1	76109	2
38	1	96129	2.7
38	1	96139	3
38	1	96149	3.4
38	1	96159	3.8
38	1	96169	4.1
38	1	96171	4.5
38	1	96291	4.8
38	1	96209	5.1
38	1	95909	5.4
38	1	96039	5.8
38	1	96029	6.1
38	1	96019	6.5
38	1	85109	6.8
38	1	85099	7.5
38	1	84101	8.1
38	1	84071	8.5
38	1	84081	8.8
38	1	84141	9.1
38	1	84111	9.5
38	1	84121	10
38	1	84131	10.7
38	1	84009	11.5
38	2	84009	0
38	2	84139	0.7
38	2	84129	1.3
38	2	84119	1.7
38	2	84149	2.1
38	2	84089	2.3
38	2	84079	2.6
38	2	84109	3
38	2	85091	3.6
38	2	85101	4.2
38	2	96011	4.6
38	2	96021	5.1
38	2	96031	5.3
38	2	95901	5.7
38	2	96201	6
38	2	96299	6.4
38	2	96179	6.6
38	2	96161	6.9
38	2	96151	7.2
38	2	96141	7.5
38	2	96131	7.8
38	2	96121	8.2
38	2	76101	9
38	2	76031	9.2
38	2	76229	9.5
38	2	76219	9.8
38	2	76209	10.2
38	2	76199	10.5
38	2	75009	10.8
381	1	65009	0
381	1	65341	0.6
381	1	65331	0.9
381	1	65149	1.3
381	1	65401	1.6
381	1	65251	2.1
381	1	65221	2.3
381	1	65281	2.6
381	1	65249	2.9
381	1	65161	3.3
381	1	65171	3.8
381	1	65231	4.4
381	1	65181	4.7
381	1	65561	5
381	1	65569	5.5
381	1	65189	5.7
381	1	65239	6.1
381	1	65179	6.7
381	1	65169	7.1
381	1	65241	7.5
381	1	65289	7.9
381	1	65229	8.2
381	1	65259	8.7
381	1	65409	9
381	1	65141	9.4
381	1	65339	9.7
381	1	65349	10
381	1	65009	10.5
382G	1	65009	0
382G	1	65341	0.6
382G	1	65331	0.9
382G	1	65551	1.5
382G	1	65541	1.8
382G	1	65531	2.2
382G	1	65491	2.6
382G	1	65441	3
382G	1	65451	3.3
382G	1	65461	3.8
382G	1	65481	4.5
382G	1	65351	4.8
382G	1	65009	5.3
382W	1	65009	0
382W	1	65359	0.6
382W	1	65489	0.9
382W	1	65469	1.7
382W	1	65459	2.2
382W	1	65449	2.5
382W	1	65499	2.9
382W	1	65539	3.3
382W	1	65549	3.7
382W	1	65559	3.9
382W	1	65339	4.5
382W	1	65349	4.8
382W	1	65009	5.3
386	1	65009	0
386	1	65221	0.6
386	1	65281	0.9
386	1	65381	1.2
386	1	65391	1.7
386	1	65319	2.3
386	1	65371	2.9
386	1	65419	3.5
386	1	65429	3.9
386	1	65171	4.2
386	1	65231	4.8
386	1	65269	5.2
386	1	65411	5.7
386	1	65379	6.3
386	1	65311	6.8
386	1	65399	7.6
386	1	65389	8.1
386	1	65289	8.5
386	1	65229	8.8
386	1	65009	9.3
39	1	75019	0
39	1	76059	0.6
39	1	76069	1.1
39	1	76071	1.6
39	1	76081	2.1
39	1	76091	2.5
39	1	76101	2.9
39	1	76031	3.1
39	1	76231	3.5
39	1	76241	3.8
39	1	98011	4.4
39	1	98091	4.7
39	1	78051	5.1
39	1	78061	5.5
39	1	77051	5.9
39	1	77041	6.3
39	1	77031	6.7
39	1	77021	7
39	1	77011	7.4
39	1	77241	7.7
39	1	77231	8
39	1	77281	8.3
39	1	77331	8.7
39	1	65191	12.8
39	1	68119	17
39	1	55281	22.5
39	1	59011	23
39	1	59021	23.9
39	1	59031	24.3
39	1	59041	24.7
39	1	59051	25.1
39	1	59061	25.8
39	1	59671	26
39	1	59009	26.2
39	2	59009	0
39	2	59073	0.4
39	2	59069	0.6
39	2	59059	1.3
39	2	59049	1.8
39	2	59039	2.2
39	2	59029	2.9
39	2	59019	3.6
39	2	55289	4.1
39	2	68111	9.3
39	2	65199	13.3
39	2	77339	17.3
39	2	77289	17.8
39	2	77239	18.1
39	2	77249	18.4
39	2	78049	18.7
39	2	77019	18.9
39	2	77029	19.3
39	2	77039	19.7
39	2	77049	20.1
39	2	77059	20.5
39	2	78069	20.8
39	2	78059	21.2
39	2	98099	21.6
39	2	98019	22
39	2	76249	22.6
39	2	76239	22.9
39	2	76039	23.2
39	2	76109	23.5
39	2	76099	24
39	2	76089	24.5
39	2	76079	25
39	2	76061	25.6
39	2	76051	26.1
39	2	75019	26.9
3A	1	75009	0
3A	1	76059	0.6
3A	1	76131	0.9
3A	1	76141	1.3
3A	1	76151	1.5
3A	1	76161	1.9
3A	1	76171	2.3
3A	1	76091	2.7
3A	1	76101	3.1
3A	1	76231	3.7
3A	1	76241	4
3A	1	98011	4.6
3A	1	98091	5
3A	1	78211	5.5
3A	1	78201	5.9
3A	1	78229	6.4
3A	1	78111	6.9
3A	1	78101	7.3
3A	1	77371	8
3A	1	77321	8.2
3A	1	77021	8.5
3A	1	77011	8.9
3A	1	77069	9.2
3A	1	77301	9.5
3A	1	77311	9.7
3A	1	77161	9.9
3A	1	77281	10
3A	1	77331	10.4
3B	1	77289	9.2
3B	1	77169	9.5
3B	1	77319	9.7
3B	1	77309	10
3B	1	77061	10.2
3B	1	78049	10.4
3B	1	77019	10.6
3B	1	77029	11
3B	1	77329	11.2
3B	1	77379	11.4
3B	1	77009	11.8
3N	1	2099	0
3N	1	2101	0.4
3N	1	2051	0.8
3N	1	2061	1.1
3N	1	4167	2.1
3N	1	4249	2.4
3N	1	5029	2.8
3N	1	4222	3.4
3N	1	4211	3.7
3N	1	4331	4
3N	1	13109	4.3
3N	1	13211	4.6
3N	1	6151	5.2
3N	1	6141	5.7
3N	1	6131	6
3N	1	13121	6.3
3N	1	13141	6.7
3N	1	13191	7.3
3N	1	9048	8
3N	1	9038	8.6
3N	1	8138	9
3N	1	8057	9.4
3N	1	8079	9.9
3N	1	7011	10.1
3N	1	7021	10.5
3N	1	40011	11
3N	1	42151	21.8
3N	1	42161	22.1
3N	1	42171	22.5
3N	1	42181	22.8
3N	1	42191	23.2
3N	1	43201	23.5
3N	1	43191	24.1
3N	1	43181	24.5
3N	1	43171	24.9
3N	1	43419	25.5
3N	1	43469	26.1
3N	1	43601	26.5
3N	1	43571	26.9
3N	1	43581	27.3
3N	1	43521	27.9
3N	1	44129	29.5
3N	1	44449	29.9
3N	1	44459	30.3
3N	1	44521	30.6
3N	1	44511	30.9
3N	1	44689	31.2
3N	1	44629	31.5
3N	1	44509	31.9
3N	1	44499	32.3
3N	1	45231	32.6
3N	1	45241	33.1
3N	1	45251	33.4
3N	1	45311	33.8
3N	1	45261	34
3N	1	45271	34.3
3N	1	45321	34.8
3N	1	45389	35.3
3N	1	45401	35.7
3N	1	45411	35.9
3N	1	45421	36.2
3N	1	45439	36.4
3N	1	45399	36.6
3N	1	45329	37.1
3N	1	45351	37.4
3N	1	45371	37.8
3N	1	45361	38.2
3N	1	45301	38.6
4	1	75009	0
4	1	76191	0.5
4	1	76201	0.8
4	1	76211	1.1
4	1	76221	1.4
4	1	76231	1.8
4	1	76241	2.1
4	1	98301	2.9
4	1	98311	3.3
4	1	97049	3.5
4	1	97039	3.8
4	1	97141	4.2
4	1	97301	4.5
4	1	97311	4.9
4	1	97331	5.4
4	1	97321	6.1
4	1	97059	6.6
4	1	98319	7
4	1	98309	7.4
4	1	76249	8.2
4	1	76239	8.5
4	1	76229	8.9
4	1	76219	9.2
4	1	76209	9.6
4	1	76199	9.9
4	1	75009	10.2
40	1	84009	0
40	1	84029	0.7
40	1	84019	1
40	1	83249	1.7
40	1	83239	1.8
40	1	93119	2.1
40	1	93069	2.5
40	1	93059	2.9
40	1	92159	3.2
40	1	92149	3.5
40	1	92139	3.8
40	1	92129	4.3
40	1	92119	4.8
40	1	92109	5
40	1	92099	5.3
40	1	92161	5.8
40	1	82071	6.2
40	1	82081	6.6
40	1	82091	6.8
40	1	82109	7.2
40	1	81069	7.5
40	1	81049	8
40	1	81029	8.3
40	1	81231	8.7
40	1	81081	8.9
40	1	81091	9.3
40	1	70011	9.7
40	1	70151	10.3
40	1	70161	10.6
40	1	70171	11
40	1	70181	11.2
40	1	70191	11.4
40	1	70201	11.7
40	1	70211	12.1
40	1	70221	12.6
40	1	70231	13
40	1	70241	13.3
40	1	70019	13.7
40	1	81099	14.1
40	1	81089	14.4
40	1	81011	14.7
40	1	81031	15
40	1	81051	15.5
40	1	82119	16
40	1	82099	16.4
40	1	82089	16.6
40	1	82079	16.9
40	1	92169	17.3
40	1	92091	17.9
40	1	92101	18.2
40	1	92111	18.4
40	1	92121	18.9
40	1	92131	19.4
40	1	92141	19.8
40	1	92151	20
40	1	93051	20.3
40	1	93061	20.7
40	1	93111	21.1
40	1	83231	21.4
40	1	84011	22.3
40	1	84021	22.6
40	1	84009	23.4
400	1	3239	0
400	1	3223	0.7
400	1	3151	1.1
400	1	3381	2
400	1	3391	2.2
400	1	3331	3
400	1	3341	3.7
400	1	3371	4
400	1	3369	4.3
400	1	3349	5.1
400	1	3339	6.1
400	1	3539	6.6
400	1	3529	7
400	1	3129	7.6
400	1	3218	8.2
400	1	3239	8.4
401	1	84009	0
401	1	84029	0.7
401	1	84019	1
401	1	83249	1.7
401	1	83239	1.8
401	1	93119	2.1
401	1	93129	2.5
401	1	93199	2.9
401	1	93149	3.2
401	1	93159	5
401	1	93169	5.5
401	1	93179	5.9
401	1	93189	6.3
401	1	92199	6.6
401	1	92289	7
401	1	92059	8.4
401	1	92049	8.7
401	1	92241	9.5
401	1	92161	10.3
401	1	82071	10.7
401	1	81199	11.5
401	1	81189	11.8
401	1	81179	12.3
401	1	80279	12.7
401	1	91099	13
401	1	91089	13.5
401	1	91111	14.7
401	1	91101	15.2
401	1	92261	15.7
401	1	92251	16.4
401	1	92191	17.5
401	1	93181	17.8
401	1	93171	18.5
401	1	93161	18.9
401	1	93151	19.5
401	1	93049	21.7
401	1	93039	22.1
401	1	93201	22.4
401	1	93121	22.8
401	1	93111	23.2
401	1	83231	23.5
401	1	84011	24.4
401	1	84021	24.7
401	1	84009	25.3
402	1	3239	0
402	1	3223	0.7
402	1	3151	1.1
402	1	3381	2
402	1	3391	2.2
402	1	3331	3
402	1	3419	4.1
402	1	3421	5
402	1	3411	6
402	1	3339	6.7
402	1	3539	7.2
402	1	3529	7.6
402	1	3129	8.2
402	1	3218	8.8
402	1	3239	9
403	1	77009	0
403	1	77179	0.7
403	1	77031	1.1
403	1	77021	1.4
403	1	77011	1.8
403	1	77181	2.1
403	1	77071	2.4
403	1	77081	2.7
403	1	77091	3
403	1	77101	3.3
403	1	77111	3.6
403	1	77129	4
403	1	77119	4.4
403	1	77109	4.7
403	1	77099	4.9
403	1	77089	5.3
403	1	77079	5.5
403	1	77189	5.8
403	1	78049	6
403	1	77019	6.2
403	1	77029	6.6
403	1	77039	7
403	1	77171	7.4
403	1	77009	7.9
405	1	22009	0
405	1	22489	0.9
405	1	21371	1.4
405	1	27091	1.9
405	1	27101	2.4
405	1	27121	3.1
405	1	31011	3.5
405	1	31021	3.9
405	1	31031	4.3
405	1	31041	4.6
405	1	31051	5
405	1	31149	5.2
405	1	31139	5.7
405	1	31129	6.1
405	1	31009	6.5
405	1	31121	7.2
405	1	31131	7.5
405	1	31141	7.9
405	1	31061	8.3
405	1	31071	8.6
405	1	31201	8.8
405	1	31211	9
405	1	31079	9.8
405	1	31069	10.1
405	1	31059	10.4
405	1	31049	10.7
405	1	31039	11
405	1	31029	11.4
405	1	31019	11.7
405	1	27129	12.2
405	1	27109	12.8
405	1	27099	13.3
405	1	21379	14
405	1	22481	14.4
405	1	22009	15
41	1	28009	0
41	1	28441	0.5
41	1	28311	0.9
41	1	28631	1.4
41	1	28641	1.7
41	1	28661	2.3
41	1	28671	2.6
41	1	28681	2.9
41	1	28691	3.2
41	1	28701	3.8
41	1	28101	4.2
41	1	42201	5.2
41	1	42211	5.4
41	1	42221	5.7
41	1	42231	6
41	1	42169	6.4
41	1	42159	6.6
41	1	42259	6.9
41	1	42089	7.3
41	1	42071	7.8
41	1	42151	8.1
41	1	42161	8.4
41	1	42239	8.7
41	1	42229	8.9
41	1	42219	9.2
41	1	42209	9.4
41	1	28109	10.3
41	1	28709	10.8
41	1	28699	11.4
41	1	28689	11.7
41	1	28679	12.1
41	1	28669	12.3
41	1	28649	12.9
41	1	28639	13.2
41	1	28319	13.6
41	1	28449	13.9
41	1	28009	14.4
410	1	53009	0
410	1	53261	0.6
410	1	53261	0.6
410	1	53391	1.2
410	1	53391	1.2
410	1	53381	1.7
410	1	53381	1.7
410	1	53371	2
410	1	53371	2
410	1	53321	2.4
410	1	53321	2.4
410	1	53331	2.8
410	1	53331	2.8
410	1	53341	3.2
410	1	53341	3.2
410	1	53351	3.6
410	1	53351	3.6
410	1	53361	3.9
410	1	53361	3.9
410	1	53069	4.2
410	1	53069	4.2
410	1	53059	4.6
410	1	53059	4.6
410	1	53049	5
410	1	53049	5
410	1	53299	5.6
410	1	53299	5.6
410	1	53129	6
410	1	53129	6
410	1	53319	6.4
410	1	53319	6.4
410	1	53309	6.9
410	1	53309	6.9
410	1	53419	7.6
410	1	53419	7.6
410	1	53409	7.8
410	1	53409	7.8
410	1	53281	8.3
410	1	53281	8.3
410	1	53271	8.6
410	1	53271	8.6
410	1	53009	9.2
410	1	53009	9.2
410	2	53009	0
410	2	53279	0.7
410	2	53279	0.7
410	2	53289	1
410	2	53289	1
410	2	53401	1.7
410	2	53401	1.6
410	2	53221	2.1
410	2	53221	2.2
410	2	53301	2.5
410	2	53301	2.4
410	2	53311	2.9
410	2	53311	3
410	2	53121	3.5
410	2	53121	3.4
410	2	53291	3.8
410	2	53291	3.9
410	2	53179	4.1
410	2	53179	4
410	2	53041	4.2
410	2	53041	4.3
410	2	53051	4.6
410	2	53051	4.5
410	2	53061	5
410	2	53061	5.1
410	2	53369	5.5
410	2	53369	5.4
410	2	53359	5.8
410	2	53359	5.9
410	2	53349	6.3
410	2	53349	6.2
410	2	53339	6.6
410	2	53339	6.7
410	2	53329	7.2
410	2	53329	7.1
410	2	53379	7.5
410	2	53379	7.6
410	2	53389	7.9
410	2	53389	7.8
410	2	53399	8.3
410	2	53399	8.4
410	2	53269	9
410	2	53269	8.9
410	2	53009	9.5
410	2	53009	9.6
410G	1	53009	0
410G	1	53279	0.7
410G	1	53289	1
410G	1	53401	1.6
410G	1	53221	2.1
410G	1	53301	2.4
410G	1	53311	2.9
410G	1	53121	3.4
410G	1	53291	3.8
410G	1	53179	4
410G	1	53041	4.2
410G	1	53051	4.5
410G	1	53061	5
410G	1	53369	5.4
410G	1	53359	5.8
410G	1	53349	6.2
410G	1	53339	6.6
410G	1	53329	7.1
410G	1	53379	7.5
410G	1	53389	7.8
410G	1	53399	8.3
410G	1	53269	8.9
410G	1	53009	9.5
410W	1	53009	0
410W	1	53261	0.6
410W	1	53391	1.2
410W	1	53381	1.7
410W	1	53371	2
410W	1	53321	2.4
410W	1	53331	2.8
410W	1	53341	3.2
410W	1	53351	3.6
410W	1	53361	3.9
410W	1	53069	4.2
410W	1	53059	4.6
410W	1	53049	5
410W	1	53299	5.6
410W	1	53129	6
410W	1	53319	6.4
410W	1	53309	6.9
410W	1	53419	7.6
